chromosome	start	end	segVal	sample
5	129138916	129194264	5.63627259155635	TCGA-CN-6011
5	129196638	180696889	2.89582996271273	TCGA-CN-6011
6	203249	22726816	2.78044087445289	TCGA-CN-6011
6	22728496	22755331	5.26132935439803	TCGA-CN-6011
6	22755579	24209123	3.03672628504257	TCGA-CN-6011
6	24209886	24280156	1.35104384018048	TCGA-CN-6011
6	24281335	67521222	2.86530281598315	TCGA-CN-6011
6	67521427	67575814	6.14328421205942	TCGA-CN-6011
6	67576092	147091074	2.89962421184312	TCGA-CN-6011
6	147092302	170918031	2.70422616595022	TCGA-CN-6011
7	43259	7040500	3.37808462056666	TCGA-CN-6011
7	7040611	8532733	3.82646300098898	TCGA-CN-6011
7	8532844	8613465	6.59717852589558	TCGA-CN-6011
7	8614068	11725406	3.93231487173854	TCGA-CN-6011
7	11725603	11791774	9.04384715888812	TCGA-CN-6011
7	11791832	64951818	3.71647367066226	TCGA-CN-6011
7	64967236	67282132	2.70750855910868	TCGA-CN-6011
7	67288890	76137375	1.67806970818851	TCGA-CN-6011
7	76143625	89659482	2	TCGA-CN-6011
7	89661300	89693736	4.53495476761619	TCGA-CN-6011
7	89695380	91007420	2	TCGA-CN-6011
7	91010280	91183255	8.29850925405142	TCGA-CN-6011
7	91184277	91285428	7.50246606563683	TCGA-CN-6011
7	91296669	96581811	4.06313053194072	TCGA-CN-6011
7	96582760	102948040	3.56057392268082	TCGA-CN-6011
7	102953621	110448308	3.92882363600772	TCGA-CN-6011
7	110467221	154905252	2	TCGA-CN-6011
7	154905319	159119220	2.6498049944937	TCGA-CN-6011
8	161222	5538531	1.60500159411692	TCGA-CN-6011
8	5538578	5570917	3.74169647621273	TCGA-CN-6011
8	5573346	105079271	1.88718772716333	TCGA-CN-6011
8	105080921	105242180	0	TCGA-CN-6011
8	105243753	142233573	2	TCGA-CN-6011
8	142235154	146293414	1.64680334909529	TCGA-CN-6011
9	46431	1311310	5.80890493034802	TCGA-CN-6011
9	1319470	3586093	6.79674976319405	TCGA-CN-6011
9	3586674	9234411	9.19450231308577	TCGA-CN-6011
9	9238528	9305088	19.0205949453841	TCGA-CN-6011
9	9307207	21931896	9.46678358588951	TCGA-CN-6011
9	21933125	22011477	0	TCGA-CN-6011
9	22017836	22611155	9.80523970652953	TCGA-CN-6011
9	22612584	44900526	3.83055360440707	TCGA-CN-6011
9	68151440	118012050	3.14543150221752	TCGA-CN-6011
9	118014512	121014590	4.53174701786098	TCGA-CN-6011
9	121014892	121086236	7.22222981089139	TCGA-CN-6011
9	121086338	141071475	3.97468426060014	TCGA-CN-6011
10	104427	487973	2	TCGA-CN-6011
10	489656	544349	0.738714872786443	TCGA-CN-6011
10	547567	24152021	1.82938255924907	TCGA-CN-6011
10	24152291	24209197	3.68220521526128	TCGA-CN-6011
10	24216156	36393511	1.80812283617039	TCGA-CN-6011
10	36394128	93643485	2.89597884921323	TCGA-CN-6011
10	93643979	130169563	2.85571863070402	TCGA-CN-6011
10	130172384	131655212	1.74302773591329	TCGA-CN-6011
10	131656162	135434551	2.56335035031704	TCGA-CN-6011
11	198510	38869868	2	TCGA-CN-6011
11	38889639	40437035	3.44355988471448	TCGA-CN-6011
11	40460978	41066640	9.07379444475344	TCGA-CN-6011
11	41071513	41168083	18.9073537692052	TCGA-CN-6011
11	41175225	50430956	3.82927750045224	TCGA-CN-6011
11	50446266	51393116	8.615132306036	TCGA-CN-6011
11	51396007	59833123	4.03875334040104	TCGA-CN-6011
11	59837097	66938753	3.67378076764988	TCGA-CN-6011
11	66943872	67749464	9.26548482916656	TCGA-CN-6011
11	67768796	69021677	5.87416187375013	TCGA-CN-6011
11	69022812	69406270	22.0607130500051	TCGA-CN-6011
11	69406625	69607507	41.4327643619009	TCGA-CN-6011
11	69608132	71280333	24.1644989891351	TCGA-CN-6011
11	71281562	134944770	2	TCGA-CN-6011
12	180185	133777645	2.85032905779124	TCGA-CN-6011
13	19029568	115106996	1.89543638057952	TCGA-CN-6011
14	20203125	22368851	1.74892266015331	TCGA-CN-6011
14	22368902	22408804	3.99116571597196	TCGA-CN-6011
14	22410495	43407418	2	TCGA-CN-6011
14	43413665	43435695	0.928288468637677	TCGA-CN-6011
14	43446537	107285437	2.8429411467935	TCGA-CN-6011
15	20071673	26965870	2.52707959113301	TCGA-CN-6011
15	26973086	27020651	1.71586130289221	TCGA-CN-6011
15	27022331	102400037	2.87442540706811	TCGA-CN-6011
16	86671	35205717	2.75740247118335	TCGA-CN-6011
16	46507944	87816592	2.829926099985	TCGA-CN-6011
16	87834943	90163275	3.36205300377672	TCGA-CN-6011
17	6689	21519100	2.63352094756651	TCGA-CN-6011
17	21535580	49470670	1.84579896780303	TCGA-CN-6011
17	49470762	49982513	2	TCGA-CN-6011
17	49982592	50113517	3.04305047490872	TCGA-CN-6011
17	50127172	81049726	1.84213648712869	TCGA-CN-6011
18	99319	24287374	2.75477287725692	TCGA-CN-6011
18	24293284	27448386	3.13217576994578	TCGA-CN-6011
18	27454427	31622386	4.80386834293402	TCGA-CN-6011
18	31632648	31736638	0.958767370603412	TCGA-CN-6011
18	31745372	78015057	0.94110841926836	TCGA-CN-6011
19	260912	2197734	2.14574873101263	TCGA-CN-6011
19	2241327	24367879	2.54997323831442	TCGA-CN-6011
19	24368149	32483271	3.58867822955508	TCGA-CN-6011
19	32498226	59095126	2.60084888563929	TCGA-CN-6011
20	61795	3939140	1.88020146974856	TCGA-CN-6011
20	3970173	4085669	1.03659109773377	TCGA-CN-6011
20	4086072	4110253	1.00497130060057	TCGA-CN-6011
20	4114913	26253682	2	TCGA-CN-6011
20	26266313	30792306	2.73089408711813	TCGA-CN-6011
20	30794605	60628666	3.76359464826772	TCGA-CN-6011
20	60631317	62912463	3.20557494743216	TCGA-CN-6011
21	11001104	16558296	2.57916106481544	TCGA-CN-6011
21	16559577	16583131	3.93368724692689	TCGA-CN-6011
21	16585201	17222425	3.96610095639148	TCGA-CN-6011
21	17222493	20448465	1.61185854419765	TCGA-CN-6011
21	20456251	21901386	3.12055038544868	TCGA-CN-6011
21	21908334	24943075	1.53986185557253	TCGA-CN-6011
21	24949980	48084820	2.56971584896681	TCGA-CN-6011
22	16055070	25171293	2.67242126757086	TCGA-CN-6011
22	25172117	47852187	2.78901820821022	TCGA-CN-6011
22	47857295	51219006	2.50472769010555	TCGA-CN-6011
X	169805	2350586	2.69291928046769	TCGA-CN-6011
X	2354744	2428117	2.9729704021528	TCGA-CN-6011
X	2433345	2689886	2.96206962328164	TCGA-CN-6011
X	2690401	2694240	3.13932762797126	TCGA-CN-6011
X	2703391	96217981	4.08839898173807	TCGA-CN-6011
X	96229101	96518301	2	TCGA-CN-6011
X	96518388	154925045	4.12759581389682	TCGA-CN-6011
X	154943319	155239436	2	TCGA-CN-6011
1	565400	80451538	2.96381080647641	TCGA-CN-6994
1	80452405	91444192	4.11733679609912	TCGA-CN-6994
1	91454770	121291080	2	TCGA-CN-6994
1	142702814	249198692	3.00630328721947	TCGA-CN-6994
2	15703	43059393	3.93310141177558	TCGA-CN-6994
2	43059434	79888378	3.75297677256788	TCGA-CN-6994
2	79888572	91925461	2	TCGA-CN-6994
2	92275027	98013814	5.95358869330086	TCGA-CN-6994
2	98014319	133144965	3.9166094234688	TCGA-CN-6994
2	133147782	134253643	2	TCGA-CN-6994
2	134253725	134590183	3.07406024411453	TCGA-CN-6994
2	134590726	141457183	3.80427544560882	TCGA-CN-6994
2	141461279	141797987	2	TCGA-CN-6994
2	141798761	142167237	1.13863966906072	TCGA-CN-6994
2	142180729	197989945	3.92959591357516	TCGA-CN-6994
2	197994618	198841615	6.25755282858046	TCGA-CN-6994
2	198858917	199666111	16.6595176843715	TCGA-CN-6994
2	199674651	243048760	2	TCGA-CN-6994
3	69244	56831394	2	TCGA-CN-6994
3	56831548	57102515	0.993442544602222	TCGA-CN-6994
3	57103631	60236977	2	TCGA-CN-6994
3	60241353	60325545	1.01980934299703	TCGA-CN-6994
3	60326348	90283951	2	TCGA-CN-6994
3	93543006	95778099	4.08487765249348	TCGA-CN-6994
3	95784306	99246396	5.18555903212194	TCGA-CN-6994
3	99246539	197846636	6.15640555152741	TCGA-CN-6994
4	68911	190921709	3.06256587106572	TCGA-CN-6994
5	28949	49597527	4.69749216330502	TCGA-CN-6994
5	49607622	120871535	3.36016168318632	TCGA-CN-6994
5	120880350	124686839	2.41833086128002	TCGA-CN-6994
5	124693721	172606709	3.26936648764524	TCGA-CN-6994
5	172610244	175177445	6.78345870250331	TCGA-CN-6994
5	175178875	175328235	4.08442188559673	TCGA-CN-6994
5	175329033	180696889	3.0906316480648	TCGA-CN-6994
6	203249	69520127	3.01713002069104	TCGA-CN-6994
6	69520926	69545855	3.10034986256608	TCGA-CN-6994
6	69555181	74862264	1.03923251059149	TCGA-CN-6994
6	74868245	75566597	3.17280921705211	TCGA-CN-6994
6	75567726	170918031	2	TCGA-CN-6994
7	43259	79383534	3.9789900376672	TCGA-CN-6994
7	79402551	100701610	3.56286731738208	TCGA-CN-6994
7	100705691	111353361	3.36577330996368	TCGA-CN-6994
7	111356846	159119220	2.81893252894409	TCGA-CN-6994
8	161222	85451923	5.03857854747666	TCGA-CN-6994
8	85452289	146293414	6.13209253788676	TCGA-CN-6994
9	46431	44900526	4.08551462007668	TCGA-CN-6994
9	68151440	141071475	3.961191111953	TCGA-CN-6994
10	104427	135434551	3.88290737832612	TCGA-CN-6994
11	198510	27062488	3.995819162633	TCGA-CN-6994
11	27074659	27508681	9.953566431615	TCGA-CN-6994
11	27511998	45620673	4.1484562008624	TCGA-CN-6994
11	45625067	46812227	11.2574199442919	TCGA-CN-6994
11	46821078	56670113	4.30796364595958	TCGA-CN-6994
11	56670810	68388567	2.89299530533931	TCGA-CN-6994
11	68388588	70321096	40.6019843803741	TCGA-CN-6994
11	70326807	71110982	25.1480938695947	TCGA-CN-6994
11	71113304	74114801	6.87787142869503	TCGA-CN-6994
11	74126023	76629867	5.82359796422233	TCGA-CN-6994
11	76629991	134944770	3.03365794215585	TCGA-CN-6994
12	180185	34835837	5.97331477339666	TCGA-CN-6994
12	37857751	38733757	2.25227947097592	TCGA-CN-6994
12	38735803	38959645	2.75997250110942	TCGA-CN-6994
12	38971613	45048933	6.15818502268656	TCGA-CN-6994
12	45049133	57381675	4.98214678198618	TCGA-CN-6994
12	57408333	67078104	7.09391075971793	TCGA-CN-6994
12	67081159	68672385	1.043287299576	TCGA-CN-6994
12	68673594	68785997	7.28681197457102	TCGA-CN-6994
12	68786782	69311664	1.02294903035685	TCGA-CN-6994
12	69315864	133777645	3.03746223628466	TCGA-CN-6994
13	19029568	20024649	2.34938431764452	TCGA-CN-6994
13	20025406	94138395	3.05658817023263	TCGA-CN-6994
13	94139326	94502133	2	TCGA-CN-6994
13	94503392	115106996	3.0006827473507	TCGA-CN-6994
14	20203125	20426742	2.57873912679839	TCGA-CN-6994
14	20432801	21790040	5.26982197155155	TCGA-CN-6994
14	21791646	22048577	9.0381127289807	TCGA-CN-6994
14	22050513	22054477	7.83655622490989	TCGA-CN-6994
14	22071202	28629231	2.13592856541264	TCGA-CN-6994
14	28664565	42397399	4.1011441896673	TCGA-CN-6994
14	42397496	42671745	8.45684583744733	TCGA-CN-6994
14	42673200	47275276	19.7049301592057	TCGA-CN-6994
14	47303114	47890304	4.77895956469556	TCGA-CN-6994
14	47890381	48041430	5.90029676681915	TCGA-CN-6994
14	48043931	48191610	11.0787625312618	TCGA-CN-6994
14	48191787	49947298	4.0924472979448	TCGA-CN-6994
14	49950646	107285437	7.09310962231261	TCGA-CN-6994
15	20071673	87180860	4.01477935893924	TCGA-CN-6994
15	87184292	102400037	3.01519422042285	TCGA-CN-6994
16	86671	35205717	3.96040735255586	TCGA-CN-6994
16	46507944	90163275	3.97343503494584	TCGA-CN-6994
17	6689	81049726	3.89994273179022	TCGA-CN-6994
18	99319	9744353	2	TCGA-CN-6994
18	9746439	10096503	3.62637956517094	TCGA-CN-6994
18	10112756	10129076	6.85011079849579	TCGA-CN-6994
18	10133179	10150327	6.19296625576998	TCGA-CN-6994
18	10181524	10979263	2	TCGA-CN-6994
18	11000219	12644344	6.12806578169346	TCGA-CN-6994
18	12647240	13297966	1.87483409042988	TCGA-CN-6994
18	13301705	13759146	2.69262959609539	TCGA-CN-6994
18	13760290	18641822	2	TCGA-CN-6994
18	18655451	33891448	2.70448901205351	TCGA-CN-6994
18	33894619	34091305	1.66939469111398	TCGA-CN-6994
18	34093076	78015057	2.66609611296306	TCGA-CN-6994
19	260912	35273699	2.85448903435528	TCGA-CN-6994
19	35274644	35370233	4.45019189591804	TCGA-CN-6994
19	35370305	36298085	11.9939435949908	TCGA-CN-6994
19	36307367	59095126	2.89417687962872	TCGA-CN-6994
20	61795	26266313	3.00776403708267	TCGA-CN-6994
20	26288535	62912463	5.7617572526777	TCGA-CN-6994
21	11001104	48084820	2	TCGA-CN-6994
22	16055070	18305797	2.9492249479557	TCGA-CN-6994
22	18307634	50445704	4.82156466652401	TCGA-CN-6994
22	50447384	51219006	8.4548202711464	TCGA-CN-6994
X	169805	2660819	2.72525746494714	TCGA-CN-6994
X	2661093	2711429	3.00895266188577	TCGA-CN-6994
X	2711961	155239436	4.77845804539875	TCGA-CN-6994
1	565400	6100855	2.16656931535734	TCGA-CQ-6228
1	6101107	6186564	0.859471565483026	TCGA-CQ-6228
1	6191131	6399780	1.14999906649966	TCGA-CQ-6228
1	6409979	7254022	2	TCGA-CQ-6228
1	7269283	7846527	0.976193689275624	TCGA-CQ-6228
1	7847836	10719566	2	TCGA-CQ-6228
1	10725387	29059362	1.0345011482536	TCGA-CQ-6228
1	29080166	31694103	2	TCGA-CQ-6228
1	31700412	43827190	1.03057473034096	TCGA-CQ-6228
1	43839810	52281484	2	TCGA-CQ-6228
1	52297059	54077882	0.984737738044983	TCGA-CQ-6228
1	54079808	54607180	2	TCGA-CQ-6228
1	54614145	85716773	1.05423432642707	TCGA-CQ-6228
1	85727044	101171354	2	TCGA-CQ-6228
1	101174061	106427783	2.18852713199502	TCGA-CQ-6228
1	106429013	121291080	2	TCGA-CQ-6228
1	142702814	146502044	1.12785652781059	TCGA-CQ-6228
1	146504083	146725098	2	TCGA-CQ-6228
1	146731367	149254920	1.02836240711914	TCGA-CQ-6228
1	149771890	231377761	2	TCGA-CQ-6228
1	231378584	231515201	0.963873512609896	TCGA-CQ-6228
1	231521478	231535584	1.01860203097769	TCGA-CQ-6228
1	231537452	231828596	2.1027611355825	TCGA-CQ-6228
1	231829039	231920221	0.916698651462946	TCGA-CQ-6228
1	231922845	237519165	2	TCGA-CQ-6228
1	237521222	240206827	2.36835622715632	TCGA-CQ-6228
1	240206985	249198692	2	TCGA-CQ-6228
2	15703	49098175	2	TCGA-CQ-6228
2	49098697	53474011	2.28339113822484	TCGA-CQ-6228
2	53475338	58885575	2	TCGA-CQ-6228
2	58887039	60893016	2.2124358045198	TCGA-CQ-6228
2	60898663	84524668	2.1037746690269	TCGA-CQ-6228
2	84524937	140068935	2	TCGA-CQ-6228
2	140069737	243048760	2.9171591502673	TCGA-CQ-6228
3	69244	8153070	1.24922827864175	TCGA-CQ-6228
3	8162513	22687242	1.13945846959245	TCGA-CQ-6228
3	22707770	90283951	1.11332297087922	TCGA-CQ-6228
3	93543006	95748516	2.86272421518021	TCGA-CQ-6228
3	95762817	96563889	4.81281583600928	TCGA-CQ-6228
3	96579088	99500708	2.90320761610525	TCGA-CQ-6228
3	99507934	100054490	1.85128854610005	TCGA-CQ-6228
3	100055125	114059985	2.88009523472605	TCGA-CQ-6228
3	114060961	118735159	3.14845724900103	TCGA-CQ-6228
3	118745420	147791697	2.73851207864152	TCGA-CQ-6228
3	147791719	197846636	2.92694093711763	TCGA-CQ-6228
4	68911	67623231	1.85281061002602	TCGA-CQ-6228
4	67624510	130410677	1.78510559528898	TCGA-CQ-6228
4	130413548	138668675	2.14675986778852	TCGA-CQ-6228
4	138671293	140057416	1.8465897647416	TCGA-CQ-6228
4	140065768	151439208	1.02171241738126	TCGA-CQ-6228
4	151444619	151840850	0	TCGA-CQ-6228
4	151843426	159246608	1.08284813316823	TCGA-CQ-6228
4	159246682	174156538	1.01121363244992	TCGA-CQ-6228
4	174163169	190921709	1.78404674898816	TCGA-CQ-6228
5	28949	180696889	2	TCGA-CQ-6228
6	203249	57608708	2	TCGA-CQ-6228
6	57609833	63883155	2.25088535725606	TCGA-CQ-6228
6	63886188	170918031	2	TCGA-CQ-6228
7	43259	1677026	2.3704176130624	TCGA-CQ-6228
7	1677399	13690718	2	TCGA-CQ-6228
7	13692790	15371932	2.35378614176542	TCGA-CQ-6228
7	15374099	127258451	2	TCGA-CQ-6228
7	127266882	127329897	0.994728033700982	TCGA-CQ-6228
7	127345809	135644220	2	TCGA-CQ-6228
7	135650363	135775703	0.973585490491319	TCGA-CQ-6228
7	135775848	136765690	2.1473025125009	TCGA-CQ-6228
7	136770849	141784326	3.07978076044698	TCGA-CQ-6228
7	141795281	147999397	1.1212888932751	TCGA-CQ-6228
7	148000654	159119220	1.00728292358876	TCGA-CQ-6228
8	161222	2304334	1.03941250663989	TCGA-CQ-6228
8	2304545	6070588	1.1615432096245	TCGA-CQ-6228
8	6071352	13525311	1.0164682025102	TCGA-CQ-6228
8	13526285	43778914	1.0565577464626	TCGA-CQ-6228
8	46924211	48882899	2	TCGA-CQ-6228
8	48945620	51055726	1.05673787658061	TCGA-CQ-6228
8	51055965	70474026	2	TCGA-CQ-6228
8	70475308	104011560	3.03628693430463	TCGA-CQ-6228
8	104011771	110003907	3.28645536318244	TCGA-CQ-6228
8	110004209	125366434	2.97525663031269	TCGA-CQ-6228
8	125368302	136190779	4.14588973947718	TCGA-CQ-6228
8	136191268	139764396	4.59550668183248	TCGA-CQ-6228
8	139764797	146293414	4.09132938868608	TCGA-CQ-6228
9	46431	7472661	1.02588835071919	TCGA-CQ-6228
9	7472874	12242880	1.15543414952932	TCGA-CQ-6228
9	12243007	16152791	0.98718861517369	TCGA-CQ-6228
9	16156479	18224694	1.15717250563877	TCGA-CQ-6228
9	18224772	44900526	1.07638323310547	TCGA-CQ-6228
9	68151440	77996901	1.79567099856059	TCGA-CQ-6228
9	77999250	79938832	2	TCGA-CQ-6228
9	79945104	103558414	2.25760833389627	TCGA-CQ-6228
9	103564979	107029005	2.61442790604663	TCGA-CQ-6228
9	107034646	122641455	2.26702664064625	TCGA-CQ-6228
9	122641814	132926691	2	TCGA-CQ-6228
9	132930037	141071475	1.39070903343443	TCGA-CQ-6228
10	104427	21159236	1.75535395030441	TCGA-CQ-6228
10	21159724	21423655	0.977601942528416	TCGA-CQ-6228
10	21425930	42682133	1.74481243250914	TCGA-CQ-6228
10	42786973	47094305	2	TCGA-CQ-6228
10	47096230	50538068	2.44486784400548	TCGA-CQ-6228
10	50540023	54431330	3.17823071250169	TCGA-CQ-6228
10	54431543	56411916	4.40107616357996	TCGA-CQ-6228
10	56428263	58088425	3.49645010716678	TCGA-CQ-6228
10	58090264	65648836	4.00800580095406	TCGA-CQ-6228
10	65649406	67803410	3.71254954673168	TCGA-CQ-6228
10	67808033	75678715	3.3100620954644	TCGA-CQ-6228
10	75687849	82002276	3.83730161654484	TCGA-CQ-6228
10	82012099	83507699	4.42419769904814	TCGA-CQ-6228
10	83533207	85211100	2.5152183048345	TCGA-CQ-6228
10	85213365	87646316	1.40160914607055	TCGA-CQ-6228
10	87652142	88336279	1.72997448026534	TCGA-CQ-6228
10	88337100	89621061	2.63134749200019	TCGA-CQ-6228
10	89674157	135434551	1.08167768497511	TCGA-CQ-6228
11	198510	20762142	2	TCGA-CQ-6228
11	20763999	22791250	2.25606283120832	TCGA-CQ-6228
11	22791324	40255751	2	TCGA-CQ-6228
11	40257700	57979390	2.11060817168632	TCGA-CQ-6228
11	57984777	60278980	1.01475406593221	TCGA-CQ-6228
11	60290095	62032990	2	TCGA-CQ-6228
11	62037583	63475446	0.992802116792505	TCGA-CQ-6228
11	63496812	68231455	2	TCGA-CQ-6228
11	68254328	69637967	5.80736996349446	TCGA-CQ-6228
11	69642246	70337683	15.8272123320224	TCGA-CQ-6228
11	70353848	70856296	9.45597746097488	TCGA-CQ-6228
11	70871988	91740707	1.00947470444531	TCGA-CQ-6228
11	91758353	92282674	7.76030969569195	TCGA-CQ-6228
11	92284167	93906538	17.8465444389746	TCGA-CQ-6228
11	93914129	93945771	0.974975440525816	TCGA-CQ-6228
11	93948532	99747329	1.08812697161642	TCGA-CQ-6228
11	99748970	101539408	0.980304590784512	TCGA-CQ-6228
11	101539475	101752661	10.8162258187017	TCGA-CQ-6228
11	101758435	102149946	30.5843259342129	TCGA-CQ-6228
11	102150488	103129461	41.2751073694439	TCGA-CQ-6228
11	103150870	107116078	1.13180016446926	TCGA-CQ-6228
11	107117070	134944770	1.03924960149181	TCGA-CQ-6228
12	180185	38393256	2.10296104750724	TCGA-CQ-6228
12	38424982	41649039	1.13756203263842	TCGA-CQ-6228
12	41652931	42081145	2.61624101007657	TCGA-CQ-6228
12	42084157	43884330	1.70571583705136	TCGA-CQ-6228
12	43887603	44914715	3.04120812422811	TCGA-CQ-6228
12	44927340	46482464	4.04337727744119	TCGA-CQ-6228
12	46482754	48376213	4.66672331623526	TCGA-CQ-6228
12	48382282	48486715	2.8606858907688	TCGA-CQ-6228
12	48489357	49048738	0	TCGA-CQ-6228
12	49052795	54020492	1.00664643761997	TCGA-CQ-6228
12	54021994	79407988	2	TCGA-CQ-6228
12	79433205	79701964	0.986191595749208	TCGA-CQ-6228
12	79708851	126522340	2	TCGA-CQ-6228
12	126523626	130395910	2.31318995095452	TCGA-CQ-6228
12	130400273	133777645	2	TCGA-CQ-6228
13	19029568	40673331	2	TCGA-CQ-6228
13	40674152	82033546	1.08329462000001	TCGA-CQ-6228
13	82043896	101084841	1.06578992401339	TCGA-CQ-6228
13	101086646	107538568	2.1550755875735	TCGA-CQ-6228
13	107542042	113097084	2.30102185952832	TCGA-CQ-6228
13	113097722	115106996	3.43374707897167	TCGA-CQ-6228
14	20203125	22435602	2	TCGA-CQ-6228
14	22436273	22978335	2.63760580536524	TCGA-CQ-6228
14	22978516	107285437	2	TCGA-CQ-6228
15	20071673	45204971	2	TCGA-CQ-6228
15	45233679	45468626	2.84494602599856	TCGA-CQ-6228
15	45469694	93014895	2.9047983489185	TCGA-CQ-6228
15	93016019	93184777	9.13474518943699	TCGA-CQ-6228
15	93186129	94977176	13.480630347644	TCGA-CQ-6228
15	94988111	95927728	2	TCGA-CQ-6228
15	95927822	100054960	13.0307953072162	TCGA-CQ-6228
15	100066141	101035219	11.1562242635638	TCGA-CQ-6228
15	101038469	102400037	1.89321172235292	TCGA-CQ-6228
16	86671	4417338	2	TCGA-CQ-6228
16	4434198	4798072	1.03356773252197	TCGA-CQ-6228
16	4808260	90163275	2	TCGA-CQ-6228
17	6689	25311244	1.00412087324639	TCGA-CQ-6228
17	25313690	35843050	2.12469963427914	TCGA-CQ-6228
17	35848255	37487168	9.49964807282415	TCGA-CQ-6228
17	37498149	38122117	11.2869501357259	TCGA-CQ-6228
17	38128648	44144387	1.08435447473522	TCGA-CQ-6228
17	44153522	44266022	2.12182864441839	TCGA-CQ-6228
17	44267617	81049726	2.2092296777357	TCGA-CQ-6228
18	99319	4191087	2	TCGA-CQ-6228
18	4192763	8435198	2.35750471944222	TCGA-CQ-6228
18	8435726	15215871	2	TCGA-CQ-6228
18	18560354	20294832	1.0315803656951	TCGA-CQ-6228
18	20295745	22890374	2.12814359530936	TCGA-CQ-6228
18	22899794	42091035	1.14520417324291	TCGA-CQ-6228
18	42094371	59420763	1.09426551209942	TCGA-CQ-6228
18	59422347	70005023	1.34752212471802	TCGA-CQ-6228
18	70006647	71292709	1.21846649146422	TCGA-CQ-6228
18	71292932	72112616	0.810948049929216	TCGA-CQ-6228
18	72113201	78015057	1.26568250322966	TCGA-CQ-6228
19	260912	59095126	2	TCGA-CQ-6228
20	61795	10879336	2	TCGA-CQ-6228
20	10882552	12759317	2.31088069862194	TCGA-CQ-6228
20	12760188	62912463	2	TCGA-CQ-6228
21	11001104	19952100	2	TCGA-CQ-6228
21	19956802	24936913	1.01245786346645	TCGA-CQ-6228
21	24937012	30859694	1.08561110155199	TCGA-CQ-6228
21	30860512	48084820	2	TCGA-CQ-6228
22	16055070	51219006	2	TCGA-CQ-6228
X	169805	23141873	2	TCGA-CQ-6228
X	23145338	23154667	0.92494584250775	TCGA-CQ-6228
X	23154697	23174389	0.734485874620687	TCGA-CQ-6228
X	23181917	25728517	2	TCGA-CQ-6228
X	25730471	37965108	2.1592822705692	TCGA-CQ-6228
X	37967477	155233925	2	TCGA-CQ-6228
1	565400	249198692	2	TCGA-CR-5249
2	15703	243048760	2	TCGA-CR-5249
3	69244	108926490	2	TCGA-CR-5249
3	108929499	123084379	2.2234356696266	TCGA-CR-5249
3	123094451	168396341	2.60148062170727	TCGA-CR-5249
3	168413597	169918219	3.73354501123214	TCGA-CR-5249
3	169925664	189707111	7.76986447855498	TCGA-CR-5249
3	189707738	193986199	5.71738741672879	TCGA-CR-5249
